28.24:22,42.71:49,37.23:40,18.91:21,19.02:22,14.96:18,21.79:22,29.89:27,20.7:22,17.68:19,0.37:1,27.57:31,0.82:2,30.89:36,17.43:19,13.75:15,16.29:18,48.84:50,42.64:48,14.05:16,43.62:48,35.53:28,44.79:52,3.81:6,0.74:2,24.09:26,33.0:24,31.94:35,24.89:20,38.29:45,35.53:28,22.75:25,19.58:21,30.42:24,42.67:48,45.17:38,21.86:23,39.57:44,34.56:39,26.77:32,51.41:41,17.87:20,20.1:27,53.8:46,33.02:26,45.32:34,45.11:45,37.03:31,26.66:27,34.77:40,36.98:30,20.1:27,22.36:26,31.26:25,35.96:41,47.43:37,45.31:36,44.97:37,54.61:44,19.49:27,25.72:29,17.75:19,45.91:39,42.36:47,17.94:24,27.76:22,33.11:26,21.84:22,24.2:27,27.89:28,28.18:25,14.51:17,44.94:34,45.61:36,0:0,37.48:41,25.04:24,30.42:24,9.1:11,73.15:64,49.67:38,42.28:32,46.02:36,25.39:28,41.86:46,27.69:22
21.08:23,21.09:23,58.59:51,49.72:51,48.62:45,22.72:24,37.02:35,29.3:30,32.92:34,48.12:45,36.92:39,59.88:57,36.92:39,7.57:8,48.74:46,26.54:30,50.37:52,66.42:57,21.57:20,26.12:30,12.04:12,26.92:26,10.19:13,37.9:39,37.01:40,58.18:60,18.28:17,20.26:18,27.62:24,7.63:6,26.92:26,19.1:20,44.49:38,37.54:30,21.05:22,52.29:44,44.37:39,8.15:8,66.52:65,11.31:12,58.54:48,47.95:45,19.13:20,60.92:53,31.91:33,23.39:23,74.96:62,27.62:26,60.74:61,4.71:7,31.43:32,19.13:20,58.91:60,20.32:22,3.61:4,14.99:14,52.43:42,52.09:44,61.74:50,20.9:22,20.4:22,48.19:45,53.38:41,20.74:21,21.21:22,21.4:24,40.24:32,36.91:35,47.71:43,30.62:29,30.91:29,22.96:24,24.24:24,24.7:22,37.05:40,0:0,45.14:39,37.54:30,30.76:32,79.61:66,53.14:40,45.75:34,49.48:38,47.03:43,8.45:11,21.51:24
22.29:20,63.04:60,18.15:19,17.37:22,12.69:15,20.92:22,7.11:9,14.45:20,41.75:41,12.19:14,24.39:22,23.95:27,24.4:22,38.24:33,12.81:15,33.05:32,24.14:28,29.76:30,62.98:59,33.34:32,48.25:45,16.73:24,54.99:52,23.08:21,24.48:22,27.79:29,27.34:22,52.27:47,18.87:17,52.43:46,16.73:24,26.53:30,7.45:7,14.52:19,63.0:59,17.28:18,6.61:7,46.92:41,28.56:29,34.11:29,22.61:23,12.02:14,24.03:23,25.12:28,19.49:22,26.69:34,32.77:30,17.13:25,29.46:30,42.47:39,19.3:25,24.03:23,32.77:37,25.6:23,43.3:39,41.77:35,17.49:17,20.22:20,28.38:26,24.79:24,46.05:40,12.26:15,21.87:21,62.69:59,23.9:29,21.81:20,12.68:16,7.17:9,7.5:11,47.63:48,12.74:17,20.74:22,39.29:32,39.95:34,24.52:22,44.83:39,0:0,14.52:19,22.98:22,100.33:82,24.59:25,23.64:25,27.37:29,3.99:4,49.2:44,21.74:20
15.43:12,55.89:51,26.43:27,27.37:34,22.69:27,21.7:22,7.68:10,5.19:9,46.1:34,22.18:27,28.8:21,33.94:39,28.8:21,31.09:25,22.8:28,34.7:27,42.25:33,34.26:33,55.83:50,34.99:28,44.63:33,6.9:11,47.84:43,29.78:21,28.89:21,37.78:42,20.19:14,45.12:38,12.09:9,45.28:37,6.9:11,23.67:23,17.44:19,0.0:0,55.85:51,20.13:20,17.32:20,39.77:33,43.15:39,26.96:21,26.37:24,22.02:27,17.18:15,28.76:29,1.98:4,14.02:19,42.8:37,6.86:11,39.46:42,35.32:30,6.64:10,17.18:15,50.79:42,18.45:15,36.15:30,34.62:26,20.27:18,16.59:19,29.57:26,17.94:16,38.9:31,22.25:27,17.52:20,55.54:50,19.19:20,14.95:12,6.81:7,7.57:10,20.66:25,43.06:43,6.29:6,21.94:22,19.77:25,27.65:21,28.93:21,37.68:30,14.35:19,0:0,24.44:15,97.27:74,21.29:20,13.9:14,17.63:18,17.57:20,42.05:35,14.88:12
22.08:14,41.15:48,45.31:36,24.55:26,21.61:24,5.85:6,18.48:19,23.73:19,20.68:24,20.26:22,9.1:10,33.84:36,9.1:10,21.79:24,20.02:21,11.98:15,22.56:23,53.13:43,41.08:47,12.28:16,34.52:37,29.37:20,38.54:43,10.08:10,9.19:10,30.36:31,13.17:19,30.38:35,18.73:12,35.99:36,29.37:20,11.39:15,16.93:19,24.25:16,41.11:47,39.01:30,19.21:22,30.47:32,39.51:43,17.66:20,45.25:33,20.46:22,11.0:15,47.64:38,26.85:18,26.41:29,47.7:48,30.86:23,32.93:32,26.03:30,30.82:22,11.0:15,31.09:31,25.1:17,26.86:30,27.91:30,39.14:28,38.81:29,48.45:36,10.38:16,24.15:28,20.33:22,39.74:31,40.8:47,8.83:13,21.6:14,26.95:18,18.54:19,22.55:26,34.12:30,22.02:17,5.41:5,26.04:29,26.7:31,9.23:10,28.38:30,21.73:22,24.25:16,0:0,78.11:63,43.51:30,36.12:24,39.85:28,23.62:26,32.75:35,21.53:14
95.88:73,62.02:58,119.11:95,85.05:83,92.84:84,83.43:69,100.26:79,97.53:78,62.01:60,91.5:81,74.67:65,90.13:92,75.12:67,87.9:74,91.25:81,70.06:66,78.85:78,126.94:101,62.78:59,70.35:67,89.75:75,103.17:79,78.46:66,77.63:68,75.04:66,86.65:87,100.64:75,66.52:57,92.53:70,73.09:62,103.17:79,77.48:73,94.42:80,98.06:74,62.36:58,112.81:88,96.7:83,85.86:71,100.45:96,91.64:79,119.05:92,91.69:82,88.57:78,121.44:97,100.66:76,112.96:84,111.23:106,104.67:82,88.87:83,85.04:73,104.62:81,88.57:78,74.41:73,98.9:76,83.94:71,91.35:78,112.94:86,112.61:88,122.25:95,87.96:78,72.75:64,91.57:82,113.55:89,62.16:58,86.41:75,95.4:73,100.75:76,100.15:78,100.05:87,58.26:55,95.82:75,82.98:68,101.95:86,102.41:84,74.82:65,80.35:66,99.22:83,98.06:74,77.57:62,0:0,117.31:89,109.92:83,113.66:87,101.11:87,88.14:73,95.33:73
34.17:26,70.92:58,21.56:19,42.57:40,36.01:31,40.43:35,28.73:25,27.49:25,64.83:48,37.07:33,47.53:35,43.78:35,47.53:35,49.82:38,37.83:35,53.43:41,49.34:46,25.92:26,71.39:55,53.72:41,45.99:36,27.98:27,62.42:49,48.51:35,47.62:35,49.02:43,38.92:27,63.85:52,30.82:23,57.45:42,27.98:27,42.4:37,31.04:32,21.09:19,70.87:58,13.9:14,28.36:29,45.58:35,41.5:33,45.69:34,18.04:17,36.91:33,35.91:29,20.43:21,23.75:22,27.96:25,41.5:32,27.94:27,51.68:43,54.05:44,22.51:23,35.91:29,57.98:54,37.18:28,54.47:43,38.7:39,11.88:11,3.48:6,19.05:18,36.67:29,57.63:45,37.14:33,2.13:3,70.56:57,37.92:34,33.68:25,17.77:16,28.62:24,32.11:29,61.79:56,25.79:22,40.67:36,30.22:28,29.01:25,47.66:35,51.29:39,25.78:25,21.09:19,43.17:29,116.0:87,0:0,9.3:10,9.18:13,25.14:25,49.64:39,33.61:25
26.87:20,63.62:52,30.1:24,39.77:42,38.77:34,33.14:30,21.43:19,20.2:19,57.54:42,34.58:35,40.23:29,52.32:41,40.24:29,42.52:32,35.2:36,46.13:35,53.69:41,32.9:32,64.1:50,46.43:35,38.69:30,20.68:21,55.12:43,41.22:29,40.32:29,51.78:46,31.62:22,56.56:46,23.52:17,50.16:36,20.68:21,35.1:31,29.84:28,13.79:13,63.58:52,22.43:20,29.2:28,38.29:30,50.03:39,38.4:28,26.57:22,34.42:35,28.61:23,28.96:27,16.45:16,20.67:19,50.04:38,20.64:21,53.46:47,46.76:38,15.21:17,28.61:23,62.23:50,29.89:22,47.17:38,31.41:33,20.42:17,12.92:13,24.96:24,29.38:24,50.33:39,34.65:35,9.47:11,63.27:51,30.63:28,26.39:19,10.48:10,21.32:19,29.48:32,54.5:50,18.49:17,33.37:30,22.93:22,21.71:19,40.37:29,44.0:33,23.74:25,13.79:13,35.87:23,108.71:81,9.23:10,0:0,4.43:6,25.99:25,42.34:33,26.32:20
30.57:23,67.32:56,33.8:28,43.47:46,42.47:38,36.84:33,25.13:23,23.9:23,61.24:45,38.28:39,43.93:32,56.02:44,43.94:32,46.22:36,38.9:40,49.83:38,57.39:45,36.6:35,67.8:53,50.12:39,42.39:34,24.38:25,58.82:47,44.92:32,44.02:33,55.48:50,35.32:25,60.26:49,27.22:21,53.86:39,24.38:25,38.8:34,33.54:31,17.49:17,67.28:55,26.13:24,32.9:32,41.99:33,53.73:42,42.1:32,30.27:26,38.12:38,32.31:27,32.66:31,20.15:19,24.37:22,53.74:41,24.34:25,57.15:51,50.46:42,18.91:21,32.31:27,65.93:53,33.59:26,50.87:41,35.11:37,24.12:20,16.62:16,28.66:27,33.08:27,54.03:43,38.35:39,13.17:14,66.97:54,34.33:31,30.09:23,14.18:14,25.02:22,33.18:36,58.2:54,22.19:20,37.07:34,26.63:25,25.41:22,44.07:33,47.7:37,27.44:29,17.49:17,39.57:27,112.41:85,12.92:13,4.48:6,0:0,29.69:28,46.04:37,30.02:23
24.17:24,64.93:63,17.17:17,15.08:20,10.4:13,22.8:26,11.1:14,19.58:23,41.99:44,9.9:13,24.64:26,23.33:23,24.64:26,40.12:37,10.52:14,33.3:35,21.84:27,28.78:28,64.86:63,33.59:36,50.13:48,21.86:27,56.87:56,22.85:24,24.73:26,27.17:25,29.22:26,54.16:50,20.76:21,54.32:49,21.86:27,28.42:34,6.17:7,17.71:20,64.88:63,16.6:18,3.49:4,48.8:45,24.83:25,35.99:33,23.96:22,9.73:13,25.92:27,26.46:27,19.5:24,34.19:36,28.95:26,22.26:28,28.84:26,44.36:42,26.33:26,25.92:27,30.48:35,27.48:27,45.19:42,43.66:38,16.81:17,19.55:21,27.7:26,26.68:28,47.93:44,9.97:13,21.19:21,64.58:62,25.78:32,23.69:23,14.96:16,11.16:14,3.77:8,47.87:52,17.87:20,22.62:25,41.17:36,43.55:36,24.77:26,46.71:43,3.99:4,17.71:20,24.87:26,100.57:86,23.91:25,25.92:25,29.66:29,0:0,51.08:48,23.62:24
25.52:29,29.39:30,63.04:56,54.16:57,53.06:51,27.17:29,41.46:40,30.96:36,38.17:40,52.56:50,41.36:45,64.32:63,41.36:45,12.08:13,53.18:51,30.98:35,54.82:57,70.86:62,29.87:27,30.57:35,5.81:11,28.59:31,14.95:17,42.34:45,41.45:45,62.62:65,22.72:22,28.56:25,32.06:29,15.93:14,28.59:31,23.54:25,48.93:43,41.98:36,29.35:30,56.73:49,48.81:44,5.21:7,70.97:70,15.75:17,62.98:53,52.4:50,23.57:25,65.37:58,33.58:39,27.54:26,79.4:67,30.53:30,65.19:67,13.6:16,40.24:34,23.57:25,63.35:65,24.77:27,11.67:15,10.46:15,56.87:47,54.04:43,66.08:54,25.34:28,26.93:28,52.63:51,50.59:41,29.04:29,25.65:27,25.85:29,49.68:36,41.35:40,52.15:48,38.91:36,35.35:34,27.4:29,21.45:23,21.91:22,41.49:45,8.5:11,49.59:45,41.98:36,35.2:38,87.91:73,50.34:40,42.96:34,46.69:38,51.47:48,0:0,25.95:30
1.63:3,39.61:45,36.13:32,35.52:32,25.86:27,7.1:12,14.26:16,9.86:13,25.21:30,25.36:26,27.72:20,37.12:38,27.73:20,14.8:19,25.98:27,18.79:24,36.16:33,43.95:39,39.54:44,18.38:23,27.53:31,13.33:12,31.56:37,28.7:20,27.81:21,40.96:41,4.87:9,28.84:32,4.86:5,29.0:31,13.33:12,9.52:13,21.73:19,15.07:12,39.56:45,29.82:26,21.61:20,23.48:27,43.77:46,10.68:15,36.07:30,25.19:26,3.03:6,38.46:34,17.67:14,18.12:19,52.49:43,14.82:15,42.63:42,19.04:24,14.71:17,3.03:6,44.8:41,9.06:9,19.87:24,20.23:21,29.96:24,29.63:26,39.27:32,3.79:6,22.61:25,25.43:26,30.56:27,39.26:44,5.05:10,2.72:3,17.77:14,14.15:16,24.95:24,28.91:33,8.15:10,7.34:12,17.75:19,18.41:20,27.86:21,21.39:24,22.39:20,15.07:12,23.36:15,96.2:73,34.33:26,26.94:20,30.67:24,24.27:24,25.77:29,0:0
